title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Newham Local Information System (NewhamInfo),newham-local-information-system,"Comprehensive local data system providing evidence-based statistics on demographics, education, health, crime and deprivation.","Newham Info is the London Borough of Newham's Local Information System providing evidence-based data across multiple topics. Covers pupil performance on key stage indicators, healthy life expectancy, notifiable offences, housing tenure, employment, jobs, and deprivation indices. Data can be extracted to CSV, XLS and XML formats. Supports policy-making across all public sector partners in Newham.",Demographics,London Borough of Newham,https://data.london.gov.uk/dataset/newham-local-information-system-2k8jr/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Irregular,"CSV, Excel, XML",UNKNOWN,2015 to present,London Borough of Newham by ward and LSOA,Free bulk download,area_name|text|Ward or LSOA name;key_stage_results|percentage|Pupil performance;life_expectancy|decimal|Years;crime_offences|integer|Notifiable crimes;housing_tenure|text|Rented or owned;employment_rate|percentage|Jobs percentage,UNKNOWN,"demographics,education,crime,health,employment,deprivation,newham,local information",both,High,"Primary local information system for Newham. Data exports available in CSV, XLS and XML."
Richmond upon Thames Property Prices — Land Registry Price Paid,richmond-property-prices,Annual mean and median residential property prices for Richmond upon Thames from Land Registry Price Paid Data by ward and LSOA.,"Annual mean and median residential property prices calculated from HM Land Registry Price Paid Data for Richmond upon Thames. Aggregated to Borough, Ward, MSOA, LSOA, Postcode Districts and Postcode Sectors. Data covers all residential property sales lodged with the Land Registry since January 1995. Includes property type, tenure and transaction volumes.",Real Estate,HM Land Registry / Greater London Authority,https://data.london.gov.uk/dataset/?tag=richmond-upon-thames,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, Excel",UNKNOWN,January 1995 to present,"London Borough of Richmond upon Thames by ward, MSOA, LSOA and postcode",Free bulk download,transaction_date|date|Sale date;price|currency|Sale price in GBP;postcode|text|Postcode;property_type|text|Terraced/semi-detached/detached/flat;tenure|text|Freehold or leasehold;address|text|Full address,UNKNOWN,"property,real estate,housing,prices,land registry,richmond,transactions",snowflake,High,Sourced from national HM Land Registry Price Paid Data. Available across multiple geographic levels.
Tower Hamlets Conservation Areas,tower-hamlets-conservation-areas,Standardised planning dataset identifying 58 designated conservation areas in Tower Hamlets with boundaries and designation dates.,"Tower Hamlets has published 58 conservation area records as part of standardised planning datasets required by MHCLG. Conservation areas are designated zones where the character and appearance is deemed worthy of preservation or enhancement. Data includes polygon boundaries, names and designation dates. Available through the Tower Hamlets Planning Datasets Hub on ArcGIS and via data.gov.uk.",Real Estate,London Borough of Tower Hamlets,https://planning-datasets-towerhamlets.hub.arcgis.com/datasets/lbth-conservation-areas,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Irregular,"GeoJSON, Shapefile, CSV",58,Current designations,London Borough of Tower Hamlets,"Free bulk download, Free API",ca_id|integer|Conservation area ID;ca_name|text|Designation name;designation_date|date|When designated;geometry|geometry|Spatial boundaries;restricted_uses|text|Planning restrictions,UNKNOWN,"planning,conservation,heritage,areas,spatial,tower hamlets,arcgis",both,High,"Part of standardised MHCLG planning datasets. Borough also has 2,053 listed buildings."
Waltham Forest Council Transparency Data,waltham-forest-transparency-data,"Monthly council expenditure over £500, senior salaries, organisation structure and procurement for Waltham Forest.","Waltham Forest publishes council transparency data as required by the Local Government Transparency Code 2015. Includes monthly council expenditure over £500 showing purchases breakdown, senior salaries, organisation structure, trade union facility time, fraud information, and constitution details. Monthly procurement and spending reports enable public scrutiny of council financial operations.",Other,London Borough of Waltham Forest,https://data.london.gov.uk/dataset/waltham-forest-council-transparency-2jrpl/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,"CSV, Excel, PDF",UNKNOWN,2015 to present,London Borough of Waltham Forest,Free bulk download,transaction_date|date|Payment date;supplier|text|Vendor name;amount|currency|Payment amount;reference|text|Transaction code;description|text|Goods/services purchased,UNKNOWN,"transparency,expenditure,spending,procurement,council,waltham forest",snowflake,High,Mandatory publication under Local Government Transparency Code 2015.
Wandsworth Council Open Data — Location and Facilities,wandsworth-location-facilities,"Geocoded location data for Wandsworth council facilities including schools, libraries, waste sites and public toilets.","Wandsworth publishes geocoded location information for public facilities and services within the borough. Includes precise location data for schools, waste facilities, post offices, libraries, gritting locations and public toilets. Enables mapping and analysis of public service distribution across the borough. Supports service planning and Wandsworth Maps platform.",Other,London Borough of Wandsworth,https://www.wandsworth.gov.uk/the-council/open-data-and-transparency/council-datasets/location-data/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"Excel, CSV, GeoJSON",UNKNOWN,Current,London Borough of Wandsworth,Free bulk download,facility_name|text|Name of facility;facility_type|text|School/library/post office/toilet;latitude|decimal|Latitude coordinate;longitude|decimal|Longitude coordinate;address|text|Street address;postcode|text|Postcode,UNKNOWN,"location,facilities,services,schools,mapping,wandsworth,gis",snowflake,Medium,"Supports Wandsworth Maps platform. Data covers schools, waste facilities, post offices, libraries, gritting routes and public toilets."
Wandsworth Council Open Data — Expenditure,wandsworth-council-expenditure,"Monthly reports of all Wandsworth Council expenditure over £500 showing supplier, amount and goods/services description.","Wandsworth publishes monthly reports detailing all council expenditure over £500 as required by the Local Government Transparency Code 2015. Reports show detailed breakdown of council purchases including supplier name, amount, description of goods or services, and transaction date. Enables public scrutiny of council spending and procurement decisions. Organised by financial year.",Other,London Borough of Wandsworth,https://www.wandsworth.gov.uk/the-council/open-data-and-transparency/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,"Excel, CSV",UNKNOWN,2015 to present,London Borough of Wandsworth,Free bulk download,date|date|Transaction date;supplier_name|text|Vendor name;amount|currency|Payment amount in GBP;description|text|Goods or services;expense_type|text|Category of expenditure,UNKNOWN,"expenditure,transparency,spending,procurement,council,wandsworth",snowflake,High,Published monthly under Local Government Transparency Code. Organised by financial year.
City of Westminster Council Expenditure and Transparency Data,westminster-expenditure-transparency,"Quarterly reports of Westminster Council expenditure over £500 and contracts over £5,000 organised by financial year.","City of Westminster publishes spending and transparency data as required by the Local Government Transparency Code. Includes quarterly reports of council expenditure over £500 and contracts awarded over £5,000 in CSV format organised by financial year. Shows supplier names, transaction amounts, descriptions of goods/services and expense categories. Data available from the council's transparency hub.",Other,City of Westminster,https://www.westminster.gov.uk/about-council/transparency/spending-procurement-and-data-transparency,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"CSV, Excel",UNKNOWN,2015 to present,City of Westminster,Free bulk download,transaction_date|date|Payment date;supplier|text|Vendor name;amount|currency|Payment value;description|text|Goods/services description;contract_value|currency|Contract amount if applicable,UNKNOWN,"expenditure,transparency,spending,contracts,council,westminster",snowflake,High,"Published quarterly. Organised by financial year. Both expenditure over £500 and contracts over £5,000 included."
Westminster Property Prices — Land Registry Price Paid,westminster-property-prices,Annual mean and median residential property prices for City of Westminster from Land Registry data by ward and postcode.,"Annual mean and median residential property prices for City of Westminster calculated from HM Land Registry Price Paid Data. Aggregated to Borough, Ward, MSOA, LSOA, Postcode Districts and Postcode Sectors. Covers property sales since January 1995. Westminster is one of the highest-value property markets in England; average prices in prime areas exceed £2 million.",Real Estate,HM Land Registry / Greater London Authority,https://data.london.gov.uk/publisher/land-registry?geo=Postcode+Sector&tag=westminster,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, Excel",UNKNOWN,January 1995 to present,"City of Westminster by ward, MSOA, LSOA and postcode sector",Free bulk download,transaction_date|date|Sale completion date;price|currency|Sale price in GBP;postcode|text|UK postcode;property_type|text|Terraced/semi-detached/detached/flat;address|text|Full address;tenure|text|Freehold or leasehold,UNKNOWN,"property,prices,real estate,housing,land registry,westminster,high value",snowflake,High,Part of national HM Land Registry Price Paid Data. Westminster among highest-value property markets in England.
Harrow Planning Applications,harrow-planning-applications,Register of planning applications submitted to London Borough of Harrow with decision outcomes and dates.,"London Borough of Harrow's planning application register containing all applications submitted, including decision outcomes and decision dates. A CSV extract covering 2014 is available on data.gov.uk; more recent data accessible via the national planning.data.gov.uk platform. Fields include application reference, site address, proposal description, decision and postcode.",Real Estate,London Borough of Harrow,https://www.data.gov.uk/dataset/6778315e-18bc-4910-acbc-8e0a2a24cb63/harrowplanningapplications-2014,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Irregular,CSV,UNKNOWN,2014 (static); more recent via planning.data.gov.uk,London Borough of Harrow,Free bulk download,application_ref|text|Unique planning application reference;application_date|date|Date submitted;address|text|Subject property address;proposal|text|Description of proposed development;decision|text|Planning decision outcome;decision_date|date|Date of decision;postcode|text|Postcode of property,UNKNOWN,"planning,applications,development,harrow,permissions,housing",snowflake,Low,Static 2014 extract on data.gov.uk. More recent planning data accessible via national planning.data.gov.uk. Harrow's open data portal presence is limited.
Sutton Reduction and Recycling Plan,sutton-reduction-recycling-plan,Waste reduction and recycling strategy for London Borough of Sutton 2023-2026 with actions and targets.,The Reduction and Recycling Plan for the London Borough of Sutton sets out key actions for cutting waste and boosting recycling for the period 2023 to 2026. Supports London-wide sustainability targets including cutting food waste by 50% per person and achieving 65% municipal waste recycling by 2030. Published on the London Datastore as part of coordinated borough RRP series.,Environment,London Borough of Sutton,https://data.london.gov.uk/dataset/sutton-reduction-and-recycling-plan-2g9z1/,Open Government Licence v3.0 — https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"PDF, Excel",UNKNOWN,2023 to 2026,London Borough of Sutton,Free bulk download,action_id|text|Action reference;action_title|text|Waste reduction initiative;lead_organization|text|Implementation body;target_date|date|Completion target;performance_indicator|text|Success measure,UNKNOWN,"waste,recycling,environment,strategy,sustainability,sutton",snowflake,Medium,FORMAT: PDF — requires AI extraction. Part of coordinated London waste strategy. Sutton has limited standalone open data portal.
